brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
0,10,2017,1,20134,0,145,67.3,1.6,19498
0,8,2015,1,74805,4,30,55.4,1.4,8874
0,50,2017,1,31475,4,150,55.4,1.0,14759
0,11,2015,3,43158,0,200,47.1,2.0,14999
0,11,2017,3,12095,0,150,67.3,2.0,19400
0,50,2018,1,18111,4,150,52.3,1.4,17990
0,52,2018,3,11000,4,150,40.4,2.0,31900
0,52,2016,3,37647,0,240,42.8,3.0,26390
0,10,2016,3,12166,4,30,57.6,1.4,17498
0,52,2016,0,44419,0,235,42.2,3.0,28698
0,51,2016,1,12612,0,30,61.4,2.0,15698
0,10,2014,1,84878,0,20,67.3,2.0,10995
0,11,2016,1,24625,0,20,70.6,2.0,15500
0,11,2014,1,73206,0,125,60.1,2.0,11391
0,51,2015,1,59702,0,125,60.1,2.0,13610
0,8,2016,1,24971,4,0,67.3,1.0,10965
0,52,2015,3,33656,0,205,47.1,2.0,18465
0,12,2015,1,47820,0,30,61.4,2.0,15965
0,51,2017,3,11307,4,145,47.9,1.4,18695
0,52,2015,1,47905,0,200,47.9,2.0,17595
0,11,2018,1,14912,4,145,51.4,1.4,18995
0,11,2018,3,8022,4,145,50.4,1.4,20950
0,52,2015,3,41000,0,200,47.1,2.0,19995
0,52,2015,3,38778,0,235,44.1,3.0,21995
0,52,2016,3,34821,0,200,47.1,2.0,21495
0,53,2017,3,11279,0,145,39.2,4.0,48995
0,8,2015,1,26525,4,30,58.9,1.4,13495
0,13,2019,3,12398,0,150,47.9,2.0,29495
0,12,2018,1,11981,0,145,65.7,2.0,23498
0,51,2016,3,12589,4,145,47.9,1.4,18498
0,11,2019,1,2124,4,145,41.5,2.0,18698
0,12,2018,3,14863,4,145,53.3,1.4,20310
0,13,2016,1,40070,0,30,61.4,2.0,17590
0,11,2015,3,48268,0,125,56.5,2.0,12097
0,52,2013,1,55215,4,235,37.7,2.0,15670
0,8,2015,1,32637,0,0,80.7,1.6,9415
0,13,2015,0,55246,0,30,64.2,2.0,15465
0,10,2014,1,62049,0,20,68.9,2.0,13995
0,50,2017,3,14920,4,145,52.3,1.4,20995
0,11,2017,3,61008,4,145,44.1,2.0,22495
0,51,2017,3,43163,0,145,51.4,2.0,21995
0,11,2017,1,21903,4,150,51.4,1.4,17998
0,8,2013,3,63361,4,150,47.9,1.4,9798
0,13,2016,1,13467,0,30,61.4,2.0,18495
0,51,2019,3,12460,4,145,31.7,2.0,27995
0,8,2015,1,47162,4,30,55.4,1.4,11495
0,8,2017,1,25220,4,30,55.4,1.4,12495
0,8,2016,1,27350,4,30,55.4,1.4,11995
0,10,2018,3,16354,4,145,56.5,1.5,19698
0,53,2017,3,66477,2,140,156.9,3.0,32998
0,13,2016,1,40826,0,30,61.4,2.0,16599
0,12,2014,3,66900,0,125,58.9,2.0,12285
0,10,2019,1,6500,0,145,51.4,1.6,21995
0,50,2019,1,6500,0,145,47.9,1.6,22495
0,8,2019,3,6500,4,145,40.9,2.0,21995
0,11,2019,3,5500,4,145,40.9,2.0,28995
0,51,2019,1,5000,4,145,39.8,1.5,26495
0,12,2019,1,5500,4,145,37.2,2.0,29695
0,13,2019,3,7500,0,145,47.9,2.0,29995
0,51,2015,1,34985,0,160,51.4,2.0,15488
0,8,2017,3,8965,4,30,70.6,1.4,17565
0,51,2016,1,38309,0,145,52.3,2.0,16490
0,15,2018,3,12285,0,145,50.4,3.0,34000
0,13,2017,3,26272,0,145,58.9,2.0,21800
0,11,2016,1,44119,0,30,64.2,2.0,15000
0,10,2015,1,25598,4,205,40.4,2.0,18800
0,8,2013,1,62023,0,0,74.3,1.6,6800
0,10,2016,1,36151,0,0,74.3,1.6,11100
0,11,2016,3,29137,0,145,53.3,3.0,21995
0,13,2019,3,9909,0,145,35.8,3.0,49995
0,10,2017,1,34800,0,20,67.3,2.0,14795
0,10,2017,3,36355,0,30,61.4,2.0,19995
0,8,2016,1,56875,4,30,57.6,1.4,9496
0,8,2015,1,20545,4,0,67.3,1.0,10120
0,51,2016,1,21421,4,145,49.6,1.4,17990
0,8,2015,1,28003,4,30,57.6,1.4,10260
0,13,2015,0,57816,0,125,57.6,2.0,14590
0,8,2017,3,15660,4,145,56.5,1.4,14990
0,52,2013,1,65589,0,205,47.9,2.0,12490
0,53,2019,3,17277,0,145,33.2,3.0,45995
0,8,2018,1,18199,4,145,51.4,1.0,16495
0,15,2018,0,12387,0,145,50.4,3.0,34495
0,50,2019,3,3772,4,145,33.2,2.0,26995
0,50,2019,3,5000,4,145,33.2,2.0,28495
0,8,2019,3,5000,4,145,44.1,1.0,23950
0,8,2017,1,16038,4,145,57.6,1.4,11990
0,13,2015,3,26000,0,30,64.2,2.0,17495
0,51,2016,3,22964,0,150,52.3,2.0,18295
0,8,2014,1,47050,4,125,53.3,1.4,8950
0,8,2016,1,27400,4,30,55.4,1.4,11760
0,10,2016,1,74000,0,20,68.9,2.0,10262
0,50,2017,1,16988,4,145,50.4,1.4,18401
0,11,2016,1,38066,0,20,70.6,2.0,15649
0,51,2017,1,46603,4,125,51.4,1.4,16310
0,8,2018,1,14439,4,150,55.4,1.4,14998
0,51,2014,3,55680,0,200,47.9,2.0,12498
0,52,2015,3,44422,0,200,45.6,3.0,20698
0,10,2017,3,15000,0,145,70.6,1.6,20450
0,10,2018,1,6350,4,150,55.4,1.5,17650
0,8,2017,1,7024,4,145,67.3,1.0,13495
0,51,2015,1,46784,0,145,52.3,2.0,15998
0,51,2017,3,26807,4,145,47.9,1.4,18298
0,10,2017,3,28522,0,30,61.4,2.0,18995
0,50,2017,1,25000,4,125,52.3,1.4,16950
0,8,2015,1,43000,4,30,56.5,1.4,10850
0,10,2014,1,55000,0,0,74.3,1.6,8695
0,72,2017,1,14567,4,145,47.1,1.8,19252
0,13,2014,3,84000,0,205,44.8,3.0,12691
0,50,2019,1,4199,0,145,49.6,1.6,20640
0,8,2016,1,26442,4,30,57.6,1.4,10970
0,8,2017,1,8773,4,0,67.3,1.0,12360
0,8,2013,1,76361,4,125,52.3,1.4,7791
0,51,2017,1,3491,4,145,49.6,1.4,21250
0,51,2014,1,83412,0,150,54.3,2.0,9950
0,10,2017,1,74501,0,0,74.3,1.6,10498
0,12,2017,3,15751,0,145,65.7,2.0,21991
0,51,2016,3,47079,0,160,50.4,2.0,17991
0,10,2015,3,55934,4,20,60.1,1.4,10750
0,51,2014,1,63998,0,160,50.4,2.0,12210
0,10,2015,1,56726,0,20,68.9,2.0,9350
0,11,2017,3,25773,4,145,43.5,2.0,21990
0,13,2017,1,59022,0,145,61.4,2.0,17920
0,13,2019,0,1500,0,145,36.2,3.0,43695
0,50,2019,1,50,4,145,43.5,1.5,23439
0,51,2017,1,17867,4,145,49.6,1.4,18995
0,10,2016,1,19795,4,30,58.9,1.4,14998
0,14,2016,3,21023,0,145,54.3,3.0,22498
0,51,2013,1,73956,0,160,49.6,2.0,10998
0,13,2014,3,78801,0,30,64.2,2.0,11498
0,11,2015,1,69647,0,30,64.2,2.0,9995
0,10,2017,1,16530,4,30,60.1,1.4,17391
0,10,2015,1,51607,4,30,55.4,1.4,12201
0,8,2017,1,15351,4,30,57.6,1.4,11995
0,10,2017,1,35375,0,145,68.9,1.6,17650
0,12,2019,3,23,4,145,40.4,2.0,25998
0,12,2017,3,11111,0,145,65.7,2.0,23498
0,11,2017,1,36703,0,30,62.8,2.0,16998
0,52,2014,3,66188,0,265,41.5,3.0,21498
0,10,2019,3,10439,4,145,41.5,1.5,23300
0,13,2016,3,48063,0,30,61.4,2.0,16600
0,72,2018,1,6000,4,150,47.1,1.8,21491
0,11,2019,3,1000,4,145,38.7,2.0,23995
0,51,2019,3,1500,4,145,32.1,2.0,37995
0,72,2019,3,50,4,145,30.1,2.5,47949
0,52,2020,3,50,0,145,38.2,2.0,36995
0,54,2020,3,2000,0,145,32.8,3.0,64995
0,51,2020,1,50,0,145,42.2,2.0,27995
0,52,2020,3,2000,0,145,34.5,3.0,48995
0,8,2017,1,25785,4,30,57.6,1.4,11502
0,8,2016,1,14179,4,30,58.9,1.4,13219
0,51,2013,1,73441,0,150,54.3,2.0,8995
0,11,2016,3,56767,0,20,67.3,2.0,14298
0,12,2017,3,15900,0,145,67.3,2.0,21465
0,13,2016,1,21660,0,30,61.4,2.0,18370
0,8,2017,1,17802,4,30,57.6,1.4,11320
0,10,2017,3,21601,4,30,56.5,1.4,16950
0,10,2014,1,32055,4,20,60.1,1.4,11290
0,72,2017,1,6522,4,145,47.1,1.8,17599
0,11,2014,3,38851,0,125,57.6,2.0,14995
0,11,2016,1,42214,4,125,53.3,1.4,12255
0,10,2016,3,24465,4,30,58.9,1.4,13995
0,50,2017,3,23496,4,145,54.3,1.4,17481
0,10,2019,3,5800,4,145,44.8,1.0,18999
0,10,2016,3,30352,4,30,58.9,1.4,13995
0,10,2016,1,29528,0,20,68.9,1.6,13490
0,8,2017,1,19924,0,0,76.3,1.6,11995
0,13,2015,3,22761,0,145,54.3,3.0,21298
0,13,2016,3,38124,0,30,61.4,2.0,19498
0,10,2017,3,18052,0,145,61.4,2.0,18200
0,11,2016,3,57819,0,0,72.4,2.0,12816
0,13,2015,3,57640,0,125,61.4,2.0,18181
0,12,2017,0,20516,0,145,62.8,2.0,20520
0,8,2016,1,27878,0,0,76.3,1.6,10191
0,13,2016,3,50610,0,30,61.4,2.0,16991
0,52,2016,3,17228,0,200,47.1,2.0,23992
0,11,2017,3,9684,4,145,36.7,3.0,27312
0,12,2017,3,23824,4,145,38.2,3.0,29152
0,50,2019,3,5105,4,145,33.2,2.0,30075
0,8,2019,3,11,4,145,40.9,2.0,22453
0,15,2018,0,5022,0,145,40.4,3.0,37902
0,11,2019,0,2167,0,145,47.9,2.0,27246
0,51,2017,3,20323,4,145,40.4,2.0,25312
0,52,2018,3,17936,4,145,40.4,2.0,31962
0,10,2016,3,21246,4,30,56.5,1.4,18192
0,50,2017,1,19171,4,145,55.4,1.0,16732
0,11,2018,3,13219,4,145,50.4,1.4,20242
0,10,2017,1,27155,4,150,60.1,1.0,13498
0,10,2016,1,26849,0,20,65.7,2.0,15998
0,8,2015,1,25549,4,30,58.9,1.4,12498
0,10,2014,1,21238,4,20,60.1,1.4,13498
0,52,2019,3,2343,0,145,39.2,2.0,31395
0,52,2019,3,3409,0,145,39.2,2.0,31266
0,51,2018,1,6546,0,145,60.1,2.0,24702
0,51,2019,0,5342,4,145,32.1,2.0,37400
0,52,2019,0,6447,4,145,32.1,2.0,33800
0,10,2019,1,2301,0,145,51.4,1.6,22420
0,10,2019,1,7154,0,145,52.3,1.6,21920
0,51,2019,0,6698,4,145,30.7,2.0,35866
0,52,2019,3,4294,0,145,38.2,2.0,33236
0,52,2019,3,2574,0,145,39.2,2.0,31366
0,52,2019,3,3390,0,145,38.2,2.0,33415
0,8,2020,1,3265,4,145,47.9,1.0,20990
0,12,2020,3,3390,0,145,50.4,2.0,31690
0,8,2016,1,20123,4,30,56.5,1.4,12798
0,11,2019,3,18668,4,150,40.9,2.0,17998
0,10,2017,1,14264,4,145,54.3,1.5,18998
0,13,2016,3,55659,0,30,58.9,2.0,17998
0,8,2016,1,20417,4,30,70.6,1.4,15498
0,52,2019,3,6514,0,150,38.2,2.0,30498
0,50,2017,3,9866,4,125,52.3,1.4,21652
0,51,2019,3,3161,4,145,38.2,1.5,28192
0,53,2019,0,8238,0,145,32.8,3.0,48206
0,13,2019,3,2200,0,145,37.7,3.0,44990
0,52,2019,3,7612,0,145,38.2,2.0,32732
0,50,2019,1,9160,0,145,49.6,1.6,20594
0,11,2016,1,51109,0,30,67.3,2.0,15472
0,11,2017,3,30417,0,30,62.8,2.0,18990
0,51,2018,3,17953,4,145,40.4,2.0,25572
0,13,2017,3,25143,0,145,67.3,2.0,18082
0,12,2017,3,20320,4,145,37.7,3.0,29582
0,51,2020,1,2574,4,145,40.9,1.5,26890
0,51,2020,1,3962,0,145,42.8,2.0,27690
0,8,2016,3,26041,4,30,56.5,1.4,15052
0,50,2017,1,44551,4,125,50.4,1.4,18242
0,58,2018,3,23249,4,145,32.1,2.9,52422
0,51,2016,1,44000,0,30,60.1,2.0,16890
0,8,2016,1,18270,4,235,39.8,2.0,19512
0,52,2019,3,6756,0,145,38.2,2.0,34026
0,52,2020,3,3895,0,145,38.2,2.0,36890
0,13,2019,0,7050,0,145,47.1,2.0,31880
0,51,2020,1,990,0,145,42.8,2.0,27690
0,14,2020,3,2410,0,145,38.7,3.0,45890
0,12,2017,3,7696,0,30,67.3,2.0,21952
0,50,2017,3,26500,4,145,54.3,1.4,18552
0,52,2017,0,42683,4,145,34.0,3.0,35422
0,51,2018,3,29933,4,145,40.4,2.0,23690
0,12,2019,0,12668,0,145,51.4,2.0,25510
0,53,2018,0,22393,0,145,37.2,4.0,63912
0,12,2020,3,3360,0,145,50.4,2.0,31690
0,51,2014,1,49268,4,235,38.7,2.0,15490
0,8,2015,1,39000,4,30,55.4,1.4,10552
0,72,2016,1,22164,4,160,46.3,2.0,17690
0,11,2016,3,41529,0,30,65.7,2.0,16498
0,11,2019,3,5664,4,145,35.8,2.0,29920
0,53,2020,3,582,0,145,33.2,3.0,56894
0,50,2019,3,11113,0,145,47.9,1.6,21294
0,54,2019,0,11464,0,145,33.6,3.0,51862
0,52,2016,3,33500,0,200,45.6,3.0,23912
0,8,2018,1,35742,0,145,76.4,1.6,11872
0,51,2019,0,2788,4,145,38.2,1.5,28676
0,52,2016,3,27041,0,200,47.1,2.0,23142
0,52,2020,0,4521,0,145,38.2,2.0,34890
0,51,2016,3,20160,0,160,50.4,2.0,20000
0,13,2018,3,15866,0,145,61.4,2.0,22995
0,10,2016,1,25244,4,20,60.1,1.0,13298
0,52,2016,3,25097,0,235,42.8,3.0,29172
0,10,2018,1,30930,4,150,54.3,1.5,19261
0,11,2016,1,14900,4,125,53.3,1.4,14242
0,53,2019,0,10386,0,145,32.8,3.0,43946
0,11,2017,1,54983,0,145,74.3,2.0,14788
0,8,2016,3,13282,4,30,56.5,1.4,14959
0,51,2017,1,19297,4,145,51.4,1.4,17259
0,13,2017,3,41000,0,145,54.3,3.0,23890
0,50,2019,3,2100,4,145,31.4,2.0,31490
0,51,2018,3,6000,0,145,53.3,2.0,22941
0,8,2015,1,28418,4,30,58.9,1.4,12762
0,53,2016,3,31224,0,205,47.9,3.0,31390
0,72,2019,3,3827,4,150,40.9,2.0,29562
0,8,2017,1,23052,0,150,76.3,1.6,14180
0,10,2015,1,69431,0,0,74.3,1.6,9442
0,11,2018,1,14893,4,145,50.4,1.4,17990
0,10,2017,1,8763,4,30,60.1,1.4,18698
0,53,2018,3,19227,0,145,37.2,4.0,61900
0,15,2018,3,11000,0,145,48.7,3.0,38750
0,11,2018,3,43525,4,145,50.4,2.0,18688
0,14,2015,3,34995,0,165,52.3,3.0,21488
0,8,2015,1,55201,0,0,80.7,1.6,10490
0,8,2015,1,26000,4,0,67.3,1.0,11995
0,11,2019,3,1666,0,145,47.9,2.0,27695
0,51,2019,3,15571,0,145,48.7,2.0,25636
0,53,2017,3,9011,0,145,47.9,3.0,37332
0,53,2019,3,9740,0,145,30.1,4.0,65290
0,11,2013,1,73032,0,150,55.4,2.0,11341
0,8,2017,1,24587,4,150,67.3,1.0,11990
0,8,2016,1,30394,4,0,67.3,1.0,9980
0,10,2017,3,25988,4,150,44.1,2.0,23890
0,10,2014,1,22800,4,30,55.4,1.4,13995
0,50,2016,3,29491,4,125,51.4,1.4,20995
0,8,2016,1,17344,4,30,56.5,1.4,14895
0,72,2015,1,39000,0,20,67.3,2.0,13995
0,8,2016,1,20193,4,30,55.4,1.4,12650
0,13,2015,3,53584,4,325,30.7,4.0,24991
0,12,2017,1,19992,0,145,65.7,2.0,19456
0,53,2015,0,55559,0,300,38.2,3.0,22782
0,11,2017,3,15440,4,30,55.4,2.0,18762
0,10,2017,1,19543,4,30,58.9,1.4,18690
0,10,2019,3,8564,4,145,34.9,2.0,28566
0,10,2019,3,11558,0,145,52.3,1.6,18160
0,50,2019,1,12140,0,145,47.9,1.6,18380
0,11,2019,3,20300,0,145,50.4,2.0,24720
0,10,2017,1,12199,0,145,67.3,2.0,18990
0,72,2015,3,31086,4,205,42.8,2.0,17490
0,8,2017,1,24015,4,30,58.9,1.4,12999
0,52,2016,3,37505,0,205,47.1,2.0,19990
0,12,2019,0,12844,0,145,48.7,2.0,31600
0,10,2019,3,3653,4,145,33.2,2.0,32890
0,15,2020,3,1354,0,145,39.2,3.0,48490
0,12,2020,3,3532,0,145,51.4,2.0,27890
0,50,2019,3,4757,0,145,47.9,2.0,25490
0,11,2019,0,7396,0,145,47.1,2.0,26980
0,50,2017,3,10894,4,145,52.3,1.4,20479
0,54,2018,3,18782,0,145,32.8,3.0,56990
0,51,2015,3,57800,0,145,54.3,2.0,14490
0,8,2017,1,14960,4,145,57.6,1.4,11490
0,12,2018,3,7479,4,145,36.7,3.0,29990
0,50,2019,1,8752,4,145,39.2,1.5,22490
0,14,2019,3,13502,0,150,47.1,2.0,31990
0,12,2018,3,17929,0,145,70.6,2.0,20391
0,8,2017,1,13840,4,145,67.3,1.0,12260
0,8,2014,1,62871,4,20,60.1,1.4,9720
0,51,2017,3,9997,4,145,47.9,1.4,20998
0,51,2016,1,31516,0,145,55.4,2.0,16798
0,51,2016,3,29777,4,145,47.9,1.4,17798
0,50,2017,3,10000,0,145,58.9,2.0,20495
0,10,2017,1,12000,4,145,58.9,1.4,19995
0,52,2018,3,23500,4,145,34.0,3.0,37995
0,10,2015,1,20346,4,30,57.6,1.4,15498
0,51,2017,3,9347,4,145,47.9,1.4,18998
0,58,2019,3,9000,4,150,29.1,2.9,55495
0,8,2016,1,15716,4,30,57.6,1.4,11107
0,12,2013,1,80931,0,30,64.2,2.0,9691
0,10,2015,1,26200,0,20,68.9,2.0,11211
0,8,2016,1,19749,4,30,55.4,1.4,13699
0,52,2015,3,43979,0,200,47.1,2.0,18998
0,14,2016,3,40809,0,125,61.4,3.0,19698
0,11,2019,1,5790,4,145,41.5,2.0,18998
0,51,2017,1,32500,0,30,61.4,2.0,15995
0,51,2017,1,33600,0,145,61.4,2.0,17649
0,11,2018,1,15091,4,145,52.3,1.4,18500
0,11,2018,3,16600,4,145,38.7,3.0,31500
0,53,2019,3,1980,0,145,32.8,3.0,48500
0,13,2019,0,5500,0,145,50.4,2.0,28750
0,53,2019,3,18200,0,145,32.8,3.0,46500
0,51,2016,3,16021,0,160,50.4,2.0,19298
0,51,2017,1,12891,4,145,49.6,1.4,19998
0,51,2016,1,10146,0,145,52.3,2.0,19298
0,8,2013,1,81012,0,20,68.9,2.0,7598
0,10,2016,1,29203,4,30,58.9,1.4,14298
0,8,2016,3,19687,4,30,70.6,1.4,14998
0,11,2017,1,30000,4,145,50.4,2.0,14980
0,8,2016,1,7433,4,200,40.4,2.0,18120
0,13,2016,3,43151,0,20,64.2,2.0,15998
0,11,2016,0,21132,0,0,72.4,2.0,17495
0,10,2015,1,20258,0,0,83.1,1.6,12495
0,8,2015,1,39854,0,0,80.7,1.6,11995
0,10,2015,1,25959,0,20,70.6,1.6,11995
0,51,2015,1,30224,0,125,60.1,2.0,17495
0,11,2016,1,19912,4,145,51.4,1.4,15995
0,11,2019,1,6936,4,145,39.2,2.0,23350
0,10,2016,3,17157,4,125,48.7,2.0,19771
0,54,2019,0,4278,0,145,33.6,3.0,50786
0,8,2013,3,49447,4,125,53.3,1.4,8999
0,8,2016,1,25277,4,30,55.4,1.4,11510
0,13,2016,1,37848,0,30,61.4,2.0,18900
0,11,2017,1,11784,0,145,74.3,2.0,18295
0,10,2015,3,49487,0,125,57.6,2.0,15995
0,10,2014,1,25854,4,30,57.6,1.2,9690
0,10,2019,3,6806,4,145,34.9,2.0,30796
0,12,2019,0,14,0,145,70.6,2.0,25016
0,11,2019,1,2416,4,145,38.7,2.0,24436
0,10,2019,3,16161,0,145,52.3,1.6,22230
0,11,2016,3,26301,0,20,70.6,2.0,16792
0,50,2019,3,9256,0,145,46.3,1.6,23991
0,53,2019,3,6000,0,145,33.2,3.0,44212
0,11,2015,1,50811,0,20,67.3,2.0,11995
0,51,2016,3,31959,0,160,50.4,2.0,19495
0,53,2013,3,56000,0,300,38.2,3.0,17650
0,51,2013,1,70000,0,145,54.3,2.0,9649
0,51,2016,1,12683,4,125,51.4,1.4,17940
0,13,2016,1,28197,0,30,61.4,2.0,16997
0,50,2017,1,11340,4,145,50.4,1.4,20620
0,13,2015,3,57192,0,145,55.4,3.0,14500
0,50,2017,1,6287,4,150,55.4,1.0,15991
0,10,2015,1,55200,0,20,68.9,2.0,12230
0,11,2016,1,28555,0,20,70.6,2.0,14899
0,8,2019,3,4150,4,150,47.9,1.0,19471
0,10,2018,3,22604,4,145,56.5,1.5,20971
0,50,2017,3,22791,4,145,52.3,1.4,20671
0,10,2018,3,11532,4,145,56.5,1.5,17971
0,11,2018,3,18696,4,145,50.4,1.4,18995
0,11,2016,1,55000,0,30,64.2,2.0,13450
0,10,2015,1,25500,0,20,68.9,2.0,9750
0,52,2015,3,56000,0,205,47.1,2.0,17250
0,8,2013,1,68000,0,0,74.3,1.6,8995
0,12,2016,3,28000,0,125,58.9,2.0,17250
0,51,2017,1,20482,0,30,62.8,2.0,16671
0,50,2017,1,36391,4,145,50.4,1.4,18481
0,15,2018,3,6173,0,145,40.4,3.0,39881
0,50,2019,3,5713,0,145,44.8,1.6,26132
0,50,2019,3,3356,0,145,44.8,1.6,26302
0,8,2015,1,34188,4,30,55.4,1.4,12881
0,11,2016,3,30294,0,125,60.1,3.0,22990
0,11,2016,3,36157,0,20,72.4,2.0,15290
0,10,2016,3,44601,4,200,40.9,2.0,21490
0,52,2016,3,26832,0,235,42.8,3.0,28881
0,52,2017,1,18926,0,200,47.9,2.0,22971
0,10,2019,1,4352,0,145,51.4,1.6,22382
0,13,2016,3,24831,0,30,61.4,2.0,20192
0,54,2019,3,9089,0,145,33.6,3.0,51991
0,51,2016,1,33112,0,30,60.1,2.0,15991
0,13,2016,3,66506,0,235,43.5,3.0,22990
0,8,2015,1,20828,4,30,57.6,1.4,10590
0,13,2017,3,27379,0,200,45.6,3.0,26490
0,52,2014,3,43888,0,235,44.1,3.0,18962
0,10,2016,3,17868,4,30,58.9,1.4,15990
0,11,2015,1,69130,0,0,74.3,2.0,11120
0,10,2016,3,22499,4,160,43.5,2.0,23482
0,13,2016,3,11540,0,30,61.4,2.0,20481
0,11,2018,1,19677,4,145,51.4,1.4,18992
0,11,2017,3,25593,0,145,67.3,2.0,19632
0,50,2017,1,15268,4,125,52.3,1.4,17132
0,52,2016,3,44929,0,200,47.1,2.0,21571
0,53,2019,3,14915,0,145,32.8,3.0,47816
0,12,2017,3,11070,0,145,67.3,2.0,21481
0,11,2017,1,38810,0,30,67.3,2.0,17012
0,11,2018,3,15475,4,145,50.4,2.0,23132
0,51,2017,3,10504,4,145,40.4,2.0,26062
0,11,2016,1,35706,4,125,49.6,2.0,16862
0,8,2018,3,31846,4,150,56.5,1.4,15749
0,8,2019,3,6734,4,150,40.4,2.0,21989
0,13,2016,3,21699,0,30,61.4,2.0,19280
0,51,2016,1,14779,4,145,49.6,1.4,18202
0,51,2018,3,18865,4,145,47.9,1.4,23252
0,72,2016,3,19411,4,160,43.5,2.0,21241
0,10,2017,3,12272,4,145,56.5,1.4,19310
0,11,2016,3,51124,0,0,72.4,2.0,13110
0,8,2017,1,28691,4,145,67.3,1.0,11000
0,13,2017,3,28828,0,145,64.2,2.0,18995
0,10,2019,3,15425,4,145,42.2,1.5,23995
0,8,2016,1,18679,4,30,57.6,1.4,10870
0,11,2014,1,40276,0,30,62.8,2.0,12470
0,52,2017,3,21634,0,145,55.4,2.0,24000
0,15,2019,0,2117,0,145,40.4,3.0,41606
0,12,2019,3,9026,4,145,40.4,2.0,24260
0,8,2017,1,27079,4,30,55.4,1.4,13982
0,12,2020,3,2640,4,145,37.7,2.0,28990
0,10,2017,1,44180,4,30,58.9,1.4,16991
0,50,2019,0,5209,4,145,42.8,1.5,22276
0,12,2019,0,8909,0,145,44.8,2.0,33560
0,13,2019,0,5004,4,145,34.0,2.0,37800
0,13,2019,0,3866,0,145,39.2,3.0,32326
0,12,2020,3,3092,0,145,50.4,2.0,31760
0,51,2019,3,12186,0,145,48.7,2.0,25946
0,8,2017,1,46096,4,145,67.3,1.0,11771
0,12,2020,3,1703,0,145,51.4,2.0,29490
0,52,2020,3,2240,0,145,38.2,2.0,38990
0,12,2020,3,1884,0,145,50.4,2.0,32990
0,8,2020,3,883,4,145,44.1,1.0,24990
0,11,2020,3,4250,0,145,40.4,3.0,43990
0,10,2019,1,10065,4,145,47.1,1.0,21656
0,12,2019,3,3145,4,145,39.8,2.0,25490
0,50,2019,1,3653,0,145,49.6,1.6,21355
0,8,2019,3,3774,4,145,40.9,2.0,22365
0,11,2015,3,20385,0,125,56.5,2.0,15432
0,10,2016,3,52226,4,20,60.1,1.4,12771
0,12,2018,3,29683,4,150,36.7,3.0,28471
0,12,2013,3,75900,0,125,58.9,2.0,9995
0,12,2014,3,55800,0,125,58.9,2.0,14810
0,10,2014,1,24055,0,20,68.9,2.0,10582
0,10,2016,1,44077,4,125,52.3,1.4,13252
0,72,2016,1,22000,0,30,62.8,2.0,16000
0,8,2015,1,20518,0,0,80.7,1.6,11800
0,10,2019,3,9316,4,145,38.2,2.0,26184
0,11,2019,0,7188,4,145,38.2,2.0,27640
0,11,2019,3,5956,0,145,39.8,3.0,44300
0,8,2019,3,6009,4,145,40.9,2.0,22165
0,12,2016,1,52405,0,160,53.3,2.0,17322
0,52,2016,1,24490,0,200,47.9,2.0,20771
0,51,2019,1,3125,4,145,40.9,1.5,26676
0,14,2015,3,44230,0,160,52.3,3.0,20981
0,10,2016,1,25556,4,30,57.6,1.4,16492
0,50,2019,1,4383,4,145,47.1,1.0,19926
0,51,2019,1,6389,0,145,42.8,2.0,28770
0,11,2019,0,6146,4,145,38.2,2.0,28160
0,72,2015,3,12123,4,160,44.8,2.0,16406
0,52,2019,3,5150,0,145,38.2,2.0,34376
0,8,2019,3,2536,4,145,40.9,2.0,22476
0,10,2019,3,4891,0,145,51.4,2.0,24695
0,52,2019,3,5891,0,145,39.2,2.0,32195
0,50,2019,1,5496,0,145,46.3,1.6,24526
0,8,2015,1,19516,4,30,58.9,1.4,13942
0,51,2016,3,49237,4,145,47.9,1.4,16962
0,11,2016,0,29273,0,0,72.4,2.0,15082
0,13,2016,1,38272,0,30,64.2,2.0,16402
0,10,2013,1,65140,0,20,67.3,2.0,8971
0,72,2017,1,18892,4,150,46.3,2.0,18781
0,10,2017,3,24260,4,150,43.5,2.0,23671
0,50,2017,1,15888,4,150,52.3,1.4,18771
0,53,2016,3,61411,0,205,47.9,3.0,28371
0,59,2019,0,9771,4,145,29.7,2.9,54883
0,12,2019,0,8765,4,145,37.7,2.0,28610
0,59,2019,0,4009,4,145,29.7,2.9,55292
0,12,2017,3,13606,0,145,61.4,3.0,22146
0,8,2018,1,20280,4,145,67.3,1.0,14481
0,50,2019,3,2869,0,145,46.3,1.6,24164
0,10,2019,3,7825,4,145,34.9,2.0,29256
0,52,2019,0,5456,0,145,38.2,2.0,32956
0,52,2015,0,46085,0,235,42.2,3.0,26276
0,54,2019,0,10521,0,145,33.6,3.0,48642
0,53,2019,0,8422,0,145,33.2,3.0,43475
0,8,2016,1,19135,4,30,55.4,1.4,12672
0,10,2020,1,1276,0,145,52.3,1.6,22777
0,11,2019,0,6995,0,145,44.1,2.0,36610
0,11,2017,1,17503,4,145,51.4,1.4,18772
0,51,2014,1,38322,4,145,47.9,1.4,15322
0,10,2020,3,3925,4,145,44.1,1.5,30777
0,11,2016,1,22478,0,30,67.3,2.0,17702
